"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","category_senti","sent.value"
"521","Thelist of AmericasMostJUST Companies is out — andisOne of many reasons why I love worki…",FALSE,3,NA,2018-12-11 20:40:36,TRUE,NA,"1072592003383377920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sueglueck",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,0,0,1,"Positive",0.75
"525","YeahYoure not the first person I heard that had a d print smoked by Window…",FALSE,0,"AporiaTheDoe",2018-12-11 20:37:08,TRUE,"1072590619288178688","1072591130779377667","854271160976117760","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","krhainos",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"526","SeriouslyClearly you d…",FALSE,0,"CleanupCarl",2018-12-11 20:36:51,TRUE,"1072573275757273088","1072591061636263936","874365688743374850","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HorrorDC",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"528","Wishcould give Sweden the same opportunities to earn points Only way to earn p…",FALSE,3,"Colteastwood",2018-12-11 20:36:07,TRUE,"1072240042074984448","1072590877615362051","118764942","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ISgtZodiacI",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",1
"529","your console is shit",FALSE,0,"Microsoft",2018-12-11 20:36:02,FALSE,NA,"1072590856803246086","74286565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WidowedEnvelope",0,FALSE,FALSE,NA,NA,1,0,1,0,0,1,0,0,1,1,"Negative",-0.5
"531","Off I go to a different OS then I guess Im not dealing with this",FALSE,0,"krhainos",2018-12-11 20:35:06,FALSE,"1072589773859184646","1072590619288178688","7008752","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AporiaTheDoe",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,1,0,0,0,"Neutral",0
"537","Reading a summary ofpatches today Here is a description ofof the patches “ChakraCore is the core p…",FALSE,0,NA,2018-12-11 20:34:13,TRUE,NA,"1072590397824778242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rbelanich",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,2,"Positive",0.1
"541","Are you here legally",FALSE,0,"dmitriperov1",2018-12-11 20:33:38,FALSE,"1072179375628443658","1072590252919926784","820347359410298880","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jane87278093",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.8
"542","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 20:33:38,TRUE,NA,"1072590251879817217",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","LeoKotelo",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"543","Impressed by the new Office ofAmsterdam officialopening",FALSE,0,NA,2018-12-11 20:33:13,FALSE,NA,"1072590145600348160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdithKwaspen",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1.3
"544","Maybe you haven’t been back long enough to catch up with the truth",FALSE,0,"dcr6490",2018-12-11 20:32:54,FALSE,"1072211141529620480","1072590068278329346","540501654","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jane87278093",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,1,2,0,2,"Positive",1.15
"545","Congrats",FALSE,0,"Microsoft",2018-12-11 20:32:50,FALSE,"1072561970640011266","1072590050607673347","74286565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpOoNmAn360",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1
"549","I heard disabling doesnt work anymoreitll change it back to Automatic when…",FALSE,0,"AporiaTheDoe",2018-12-11 20:31:44,TRUE,"1072587641583996929","1072589773859184646","854271160976117760","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","krhainos",0,FALSE,FALSE,NA,NA,0,0,0,1,0,0,0,1,0,0,"Negative",-0.55
"550","You’ll live longer without it",FALSE,0,"VBasolo",2018-12-11 20:31:17,FALSE,"1072209076937940997","1072589659883081729","1047360715873349632","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jane87278093",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"551","Then why are you giving money to the GOP legislators who have been sabotaging democracy via the WIPowerGrab",FALSE,0,"Microsoft",2018-12-11 20:31:04,FALSE,"1072122386806300678","1072589604681908224","74286565","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","michael_w_busch",0,FALSE,FALSE,NA,NA,1,1,0,0,1,0,1,1,0,3,"Positive",1.25
"554","andpartner up to extend the VirtualCloudNetwork with NSX SDWAN byandA…",FALSE,1,"VMware",2018-12-11 20:30:37,TRUE,NA,"1072589493180555265","12092012","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","s3oulutions",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.5
"555","Poor writing limits future success for many students Anyone working inWord can pull up the free Curri…",FALSE,2,NA,2018-12-11 20:30:31,TRUE,NA,"1072589468396331008",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>","wdnew",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,0,0,3,"Positive",0.75
"556","Get the latest info on new builds ofH as they roll out fromNow updated for Windows …",FALSE,1,NA,2018-12-11 20:30:28,TRUE,NA,"1072589457185013760",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Computerworld",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.8
"557","just released the Surface Diagnostic Toolkit for Business SDT which is compatible with SurfacePro a…",FALSE,0,"Microsoft",2018-12-11 20:30:15,TRUE,NA,"1072589398812831746","74286565","<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","newsignature",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.5
"559","This piece byofon thewebsite provides an update on s rural broadband init…",FALSE,1,NA,2018-12-11 20:29:35,TRUE,NA,"1072589233234370560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","geoffwilbur",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"560","No respect for herself or other women Ignorance IS bliss",FALSE,0,"mtemple78",2018-12-11 20:29:17,FALSE,"1072188731606601728","1072589156302368768","590154846","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jane87278093",0,FALSE,FALSE,NA,NA,0,1,0,0,2,0,0,1,1,2,"Positive",0.25
"561","Incremental improvement is often where it’s at",FALSE,1,"rightbrainlaw",2018-12-11 20:28:56,FALSE,"1072289198835621889","1072589069996167169","1176407047","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Clevy_Law",0,FALSE,FALSE,NA,NA,0,0,0,0,1,0,0,1,0,1,"Positive",0.75
"562","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 20:28:56,TRUE,NA,"1072589067727056900",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","SnaxOlebile",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"564","I keep my loud gaming desktop in my bedroom and a few times a month it wakes up at AM pre…",FALSE,0,NA,2018-12-11 20:27:07,TRUE,NA,"1072588614117277701",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevin_vangelder",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Negative",-0.25
"565","Googles day in the hot seat Oval Office showdown 

Profile w Congressman Will Hurd

new jobs…",FALSE,0,NA,2018-12-11 20:27:05,TRUE,NA,"1072588605514756098",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheBridgeWork",0,FALSE,FALSE,NA,NA,1,0,0,0,0,0,0,1,0,0,"Positive",0.15
"566","I hope colour comes back toicons The lack of colour made out less easy to use",FALSE,1,"dcominottim",2018-12-11 20:26:49,FALSE,"1072291475126398976","1072588536027799552","2758906984","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AndrewJacksonZA",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,1,1,1,1,"Positive",0.55
"570","Howbounced back microsoft",FALSE,0,NA,2018-12-11 20:25:09,FALSE,NA,"1072588117859844097",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SubInsider",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"571","Congratulations toon theJust listTake a look at this Microsoft CSR page and y…",FALSE,1,NA,2018-12-11 20:25:08,TRUE,NA,"1072588111987781639",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","3BLMedia",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.75
"572","Thanks",FALSE,1,NA,2018-12-11 20:24:46,FALSE,NA,"1072588020140920838",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","misterachiever1",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.6
"574","Id like to thankandfor causing my laptop to restart after I selected later causing a …",FALSE,4,NA,2018-12-11 20:23:16,TRUE,NA,"1072587641583996929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AporiaTheDoe",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.5
"575","Our CEOwill be joined by the CoFounder ofas a panelist at the StartupEntrepreneur event a…",FALSE,2,NA,2018-12-11 20:23:02,TRUE,NA,"1072587585124528129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DealRoomInc",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.6
"576","So will other companies that have taken advantage of the situation",FALSE,2,"geekgirlden",2018-12-11 20:22:59,FALSE,"1072581153796833280","1072587571115511808","256157454","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mikes_booh",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,1,"Positive",0.75
"577","Congrats my brother <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E32><U+393C><U+3E39>",FALSE,2,"Jadenbanson",2018-12-11 20:22:28,FALSE,"1072583311896338438","1072587443566718980","1849975478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErrolBadoe",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,1,"Positive",1.4
"586","I am pretty sure that at leastbillion of those were my kids asking her to tell a joke",FALSE,0,"Microsoft",2018-12-11 20:21:15,FALSE,"1072576115967975426","1072587133901303809","74286565","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheNotoriousDRR",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,1,1,"Positive",1.35
"596","WCUs Local Hack Day was the largest one yet Representingof all global projects we wanted share our experience…",FALSE,2,NA,2018-12-11 20:16:52,TRUE,NA,"1072586031621464064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProjectBarks",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,1,"Positive",0.4
"597","DearI sure ave enjoyed my Microsoft Book tat is until a recent incident on an airplaneUnfortunatel…",FALSE,8,NA,2018-12-11 20:16:44,TRUE,NA,"1072585997349806086",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TysonRaper",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,1,0,0,0,"Positive",0.75
"598","Best CEOsthoughts 

<U+27A1><U+FE0F>",FALSE,0,NA,2018-12-11 20:16:27,TRUE,NA,"1072585929548816385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shahedC",2,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",0.5
"599","Its a shame it didnt understand any of them <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E39>",FALSE,1,"Microsoft",2018-12-11 20:16:11,FALSE,"1072576115967975426","1072585862435758081","74286565","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MSmaniac_au",0,FALSE,FALSE,NA,NA,0,0,1,1,0,1,0,0,1,0,"Negative",-0.75
"602","congrats",FALSE,2,"Jadenbanson",2018-12-11 20:15:26,FALSE,"1072583311896338438","1072585670114402310","1849975478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","syedzq",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Positive",1
"603","TOMORROW is our Data in Advocacy Summit withThis is one eventyou dont want to miss Register now gtgt…",FALSE,4,NA,2018-12-11 20:15:02,TRUE,NA,"1072585570214383617",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GrassrootsPros",2,FALSE,FALSE,NA,NA,1,2,0,0,1,0,0,1,0,1,"Positive",0.6
"604","No govt is above law need to ensure yrdoesnt look like pg from GeorgeOrwellsPresiden…",FALSE,0,NA,2018-12-11 20:14:06,TRUE,NA,"1072585337099161601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akshataveera123",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,1,0,0,"Positive",1.3
"611","We’re here and we’re hiring DM or say hi if you want to know more about theDev Services designrese…",FALSE,5,"yaili",2018-12-11 20:11:45,TRUE,"1070743610000326667","1072584746117595137","10336822","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","yaili",1,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"615","In a digital world we need digital peace Together we can BeTheGeneration to STOPCYBERWARFARE Learn how and si…",FALSE,0,NA,2018-12-11 20:10:43,TRUE,NA,"1072584484011368449",NA,"<a href=""https://www.globalcitizen.org/"" rel=""nofollow"">Global Citizen Mobile App</a>","kahleesidany",0,FALSE,FALSE,NA,NA,0,1,0,0,1,0,0,1,0,2,"Positive",1.55
"617","Posted",FALSE,0,"Microsoft",2018-12-11 20:10:15,FALSE,NA,"1072584369167130626","74286565","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iaway",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"618","Posted",FALSE,0,"Microsoft",2018-12-11 20:10:15,FALSE,NA,"1072584367342538752","74286565","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iaway",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"619","Posted",FALSE,0,"Microsoft",2018-12-11 20:10:11,FALSE,NA,"1072584351337103361","74286565","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iaway",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"620","Posted",FALSE,0,"Microsoft",2018-12-11 20:10:10,FALSE,NA,"1072584347834875905","74286565","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","iaway",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,0,0,"Neutral",0
"621","Contrary to popular belief there isnt an app for everything Nor should there beis…",FALSE,0,NA,2018-12-11 20:10:07,TRUE,NA,"1072584332496289794",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","IAMCP_DC",0,FALSE,FALSE,NA,NA,0,0,0,0,0,0,0,0,1,0,"Negative",-0.1
"622","Augmented War New Combat Helmets Are Equipped With s HoloLensFuturismAR…",FALSE,0,NA,2018-12-11 20:10:00,TRUE,NA,"1072584303907885056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jamesvgingerich",0,FALSE,FALSE,NA,NA,1,0,0,2,0,0,0,0,2,0,"Negative",-0.2
"623","I would have thought soeven cashed strapped startups want this too",FALSE,1,"mylescarrick",2018-12-11 20:09:56,FALSE,"1072580193632575493","1072584289160708097","14894598","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keranm",0,FALSE,FALSE,NA,NA,0,1,0,0,0,0,0,0,0,0,"Neutral",0
